Timestamp,W/m² Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,° Wind Direction,m/s Wind Speed,m/s Gust Speed,°C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level,mm/h Max Precip Rate,°C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°C Logger Temperature
6/12/2019 11:15,791,0.000,0,0,66,4.21,8.04,20.6,0.95,101.11,-0.3,3.1,0.0,23.6,1,100,8100,101.14,26.3
6/12/2019 11:30,838,0.000,0,0,81,3.28,6.48,21.0,0.94,101.11,-0.5,2.6,0.0,23.8,2,100,8112,101.14,26.6
6/12/2019 11:45,897,0.000,0,0,102,2.93,6.08,21.1,0.95,101.11,-0.2,3.0,0.0,24.3,2,100,8126,101.13,27.0
6/12/2019 12:00,925,0.000,0,0,99,2.32,5.17,21.6,0.95,101.11,-0.3,2.9,0.0,24.7,2,100,8137,101.12,27.9
6/12/2019 12:15,794,0.000,0,0,90,3.87,8.11,21.6,0.99,101.10,-0.7,2.9,0.0,25.0,2,100,8143,101.11,28.4
6/12/2019 12:30,841,0.000,0,0,98,3.84,8.20,21.6,1.04,101.10,0.0,2.9,0.0,24.5,2,100,8154,101.11,28.3
6/12/2019 12:45,794,0.000,0,0,102,3.50,8.54,21.5,1.07,101.10,-0.5,2.7,0.0,24.5,1,100,8163,101.10,28.4
6/12/2019 13:00,752,0.000,0,0,120,5.01,9.05,21.7,1.07,101.08,0.0,2.4,0.0,24.3,2,100,8172,101.09,27.9
6/12/2019 13:15,835,0.000,0,0,140,5.60,10.36,21.5,1.06,101.08,-0.5,2.7,0.0,24.0,1,100,8179,101.10,27.0
6/12/2019 13:30,948,0.000,0,0,141,5.57,10.49,21.3,1.04,101.05,-0.4,2.4,0.0,23.8,1,100,8191,101.08,26.9
6/12/2019 13:45,950,0.000,0,0,145,5.75,10.13,21.3,1.01,101.03,0.1,3.5,0.0,23.6,2,100,8204,101.06,26.8
6/12/2019 14:00,966,0.000,0,0,151,4.78,7.98,21.3,0.94,101.03,0.3,2.4,0.0,23.5,2,100,8216,101.06,26.8
6/12/2019 14:15,968,0.000,0,0,123,4.85,9.53,21.8,0.92,101.02,-0.3,2.7,0.0,23.6,2,100,8225,101.05,26.8
6/12/2019 14:30,915,0.000,0,0,136,5.21,11.10,21.6,0.91,101.01,0.1,3.0,0.0,23.9,2,100,8232,101.03,27.0
6/12/2019 14:45,897,0.000,0,0,151,5.97,10.18,21.6,0.92,101.01,-0.9,2.2,0.0,23.7,2,100,8238,101.03,27.1
6/12/2019 15:00,895,0.000,0,0,138,5.15,8.52,21.5,0.93,101.01,-0.4,3.0,0.0,23.7,2,100,8247,101.04,27.1
6/12/2019 15:15,908,0.000,0,0,145,5.19,11.42,21.4,0.92,101.00,-0.7,2.7,0.0,23.6,2,100,8256,101.04,26.7
6/12/2019 15:30,883,0.000,0,0,153,6.36,11.63,21.0,0.90,100.98,-0.4,1.8,0.0,23.3,2,100,8263,101.02,26.2
6/12/2019 15:45,854,0.000,0,0,163,6.71,12.20,21.2,0.90,100.97,0.0,3.3,0.0,23.2,2,100,8267,101.02,25.9
6/12/2019 16:00,805,0.000,0,0,185,8.08,12.72,21.0,0.92,100.97,-0.3,3.3,0.0,22.9,2,100,8274,101.01,26.1
6/12/2019 16:15,731,0.000,0,0,153,6.55,11.06,20.9,0.95,100.97,-0.8,2.1,0.0,22.7,2,100,8275,101.00,25.8
6/12/2019 16:30,720,0.000,0,0,148,6.49,11.75,20.7,0.94,100.95,-0.7,2.6,0.0,22.7,1,100,8282,101.00,25.3
6/12/2019 16:45,673,0.000,0,0,134,5.53,9.20,20.8,0.95,100.95,0.6,2.2,0.0,22.4,1,100,8286,100.99,24.9
6/12/2019 17:00,627,0.000,0,0,184,8.05,11.65,20.3,0.96,100.94,-1.0,3.5,0.0,22.4,1,100,8289,100.97,24.8
6/12/2019 17:15,582,0.000,0,0,138,5.12,8.86,20.5,0.96,100.94,-0.5,2.5,0.0,22.1,1,100,8289,100.99,24.4
6/12/2019 17:30,531,0.000,0,0,175,6.45,12.16,20.3,0.99,100.94,-0.7,3.1,0.0,22.2,1,100,8289,100.98,24.2
6/12/2019 17:45,475,0.000,0,0,169,8.04,12.92,19.6,1.00,100.92,-0.1,2.4,0.0,21.7,1,100,8292,100.97,23.7
6/12/2019 18:00,438,0.000,0,0,112,6.00,11.12,19.7,1.02,100.93,0.6,2.8,0.0,21.3,1,100,8293,100.97,22.8
6/12/2019 18:15,375,0.000,0,0,136,5.68,11.98,19.4,1.02,100.94,1.1,3.3,0.0,21.2,1,100,8289,100.99,22.3
6/12/2019 18:30,330,0.000,0,0,154,5.90,10.19,19.2,0.99,100.93,0.2,2.5,0.0,21.0,1,100,8289,100.99,21.9
6/12/2019 18:45,264,0.000,0,0,123,5.47,11.16,19.3,0.95,100.95,-0.2,3.1,0.0,20.7,1,100,8289,101.00,21.5
6/12/2019 19:00,180,0.000,0,0,116,5.86,10.80,19.0,0.93,100.95,0.5,2.5,0.0,20.3,1,100,8285,100.99,20.9
6/12/2019 19:15,92,0.000,0,0,165,5.58,9.07,19.1,0.91,100.95,0.5,2.6,0.0,19.8,1,100,8282,100.99,20.3
6/12/2019 19:30,69,0.000,0,0,150,5.25,9.70,18.9,0.89,100.93,-0.7,3.9,0.0,19.4,1,100,8276,101.00,19.7
6/12/2019 19:45,56,0.000,0,0,95,5.85,10.13,18.8,0.89,100.92,0.0,2.9,0.0,19.1,1,100,8275,100.99,19.2
6/12/2019 20:00,51,0.000,0,0,120,4.38,8.58,18.8,0.94,100.93,-1.5,3.0,0.0,18.9,1,100,8271,100.98,18.8
6/12/2019 20:15,20,0.000,0,0,153,4.65,7.90,18.6,1.02,100.94,-0.3,2.7,0.0,18.7,1,100,8270,100.98,18.5
6/12/2019 20:30,3,0.000,0,0,99,5.27,8.60,18.5,1.08,100.92,-0.4,3.6,0.0,18.5,1,100,8268,100.97,18.2
6/12/2019 20:45,0,0.000,0,0,146,4.28,7.24,18.5,1.10,100.93,-0.3,2.6,0.0,18.3,1,100,8264,100.97,17.9
6/12/2019 21:00,0,0.000,0,0,114,4.42,8.02,18.4,1.18,100.92,0.3,3.1,0.0,18.2,1,100,8263,100.96,17.7
6/12/2019 21:15,0,0.000,0,0,107,4.45,9.14,18.2,1.27,100.95,0.2,2.7,0.0,18.1,1,100,8262,100.98,17.7
6/12/2019 21:30,0,0.000,0,0,113,4.72,9.88,18.1,1.30,100.96,-0.5,2.2,0.0,18.0,1,100,8260,100.98,17.6
6/12/2019 21:45,0,0.000,0,0,107,5.55,10.24,17.9,1.31,100.94,0.6,2.9,0.0,17.8,1,100,8260,100.97,17.4
6/12/2019 22:00,0,0.000,0,0,113,5.59,10.44,17.8,1.31,100.94,-0.1,2.6,0.0,17.7,1,100,8258,100.97,17.3
6/12/2019 22:15,0,0.000,0,0,142,4.47,7.87,17.7,1.31,100.95,0.4,3.1,0.0,17.6,1,100,8256,100.98,17.2
6/12/2019 22:30,0,0.000,0,0,119,3.97,7.60,17.7,1.32,100.96,-0.3,2.8,0.0,17.5,1,100,8256,100.99,17.1
6/12/2019 22:45,0,0.000,0,0,98,5.78,9.89,17.6,1.32,100.94,-1.0,3.1,0.0,17.5,1,100,8251,100.97,17.1
6/12/2019 23:00,0,0.000,0,0,131,4.95,9.12,17.5,1.31,100.93,-0.4,2.7,0.0,17.4,1,100,8250,100.96,17.0
6/12/2019 23:15,0,0.000,0,0,130,4.77,10.72,17.5,1.29,100.91,-0.6,3.0,0.0,17.4,1,100,8249,100.94,17.1
6/12/2019 23:30,0,0.000,0,0,91,5.81,9.98,17.5,1.30,100.89,-1.0,2.7,0.0,17.4,1,100,8251,100.91,17.1
6/12/2019 23:45,0,0.000,0,0,92,6.06,10.41,17.5,1.31,100.85,-0.7,2.5,0.0,17.4,1,100,8249,100.88,17.0
6/13/2019 0:00,0,0.000,0,0,91,7.47,11.41,17.4,1.32,100.82,-1.1,2.8,0.0,17.3,1,100,8248,100.85,16.9
6/13/2019 0:15,0,0.000,0,0,90,8.41,10.94,17.3,1.31,100.80,-0.2,3.5,0.0,17.3,1,100,8242,100.83,16.9
6/13/2019 0:30,0,0.000,0,0,90,6.68,10.79,17.4,1.28,100.81,0.6,3.0,0.0,17.2,1,100,8241,100.84,16.8
6/13/2019 0:45,0,0.000,0,0,92,6.97,9.86,17.3,1.30,100.78,-0.6,3.1,0.0,17.2,1,100,8239,100.80,16.8
6/13/2019 1:00,0,0.000,0,0,90,7.62,10.58,17.1,1.31,100.75,0.6,3.5,0.0,17.1,1,100,8238,100.77,16.7
6/13/2019 1:15,0,0.000,0,0,94,7.57,10.74,17.1,1.31,100.73,0.8,2.5,0.0,17.1,1,100,8236,100.76,16.7
6/13/2019 1:30,0,0.000,0,0,91,7.24,11.20,17.2,1.30,100.72,-1.1,2.5,0.0,17.1,1,100,8237,100.75,16.7
6/13/2019 1:45,0,0.000,0,0,93,7.48,10.44,17.2,1.28,100.71,-0.2,2.3,0.0,17.1,1,100,8236,100.73,16.7
6/13/2019 2:00,0,0.000,0,0,91,8.23,11.48,17.2,1.28,100.66,-0.9,1.7,0.0,17.1,1,100,8238,100.69,16.7
6/13/2019 2:15,0,0.000,0,0,89,7.39,10.57,17.1,1.29,100.62,0.4,2.9,0.0,17.1,1,100,8235,100.65,16.7
6/13/2019 2:30,0,0.000,0,0,86,6.07,9.22,17.0,1.30,100.61,-0.4,2.3,0.0,17.0,1,100,8232,100.63,16.7
6/13/2019 2:45,0,0.000,0,0,83,6.94,11.55,16.9,1.30,100.58,-0.4,2.4,0.0,16.9,1,100,8234,100.61,16.6
6/13/2019 3:00,0,0.000,0,0,90,6.34,10.61,16.9,1.30,100.57,-0.6,2.7,0.0,16.9,1,100,8232,100.60,16.6
6/13/2019 3:15,0,0.000,0,0,82,6.01,10.44,16.9,1.30,100.54,1.8,2.6,0.0,16.8,1,100,8229,100.57,16.6
6/13/2019 3:30,0,0.000,0,0,84,5.66,9.23,16.9,1.30,100.52,0.0,2.8,0.0,16.8,1,100,8231,100.54,16.6
6/13/2019 3:45,0,0.000,0,0,79,7.01,10.89,16.8,1.31,100.47,0.7,3.2,0.0,16.8,1,100,8228,100.50,16.6
6/13/2019 4:00,0,0.000,0,0,78,5.66,10.20,16.8,1.31,100.42,-1.3,2.6,0.0,16.7,1,100,8232,100.44,16.6
6/13/2019 4:15,0,0.000,0,0,72,6.44,10.81,16.7,1.33,100.39,-0.7,2.2,0.0,16.7,1,100,8232,100.41,16.5
6/13/2019 4:30,0,0.000,0,0,73,6.25,9.99,16.6,1.34,100.36,-1.1,2.8,0.0,16.6,1,100,8221,100.39,16.5
6/13/2019 4:45,0,0.000,0,0,74,5.50,8.83,16.6,1.35,100.35,-0.2,3.2,0.0,16.6,1,100,8225,100.37,16.5
6/13/2019 5:00,0,0.000,0,0,65,5.69,9.03,16.5,1.36,100.33,0.7,3.0,0.0,16.5,1,100,8222,100.35,16.4
6/13/2019 5:15,0,0.000,0,0,64,5.69,9.74,16.4,1.36,100.32,-0.1,2.4,0.0,16.4,1,100,8224,100.35,16.3
6/13/2019 5:30,0,0.000,0,0,71,4.77,8.33,16.4,1.37,100.31,1.7,2.4,0.0,16.4,0,100,8220,100.33,16.3
6/13/2019 5:45,7,0.000,0,0,67,5.30,8.14,16.4,1.38,100.29,-0.8,3.0,0.0,16.4,0,100,8219,100.32,16.3
6/13/2019 6:00,13,0.000,0,0,64,4.85,8.22,16.4,1.38,100.27,-0.1,3.4,0.0,16.4,0,100,8220,100.30,16.3
6/13/2019 6:15,37,0.000,0,0,70,5.64,11.07,16.4,1.39,100.24,0.1,2.7,0.0,16.4,0,100,8219,100.28,16.4
6/13/2019 6:30,64,0.000,0,0,67,4.89,9.60,16.3,1.41,100.21,-0.5,2.8,0.0,16.5,0,100,8218,100.25,16.4
6/13/2019 6:45,36,0.000,0,0,70,5.29,9.57,16.3,1.43,100.20,-1.1,2.8,0.0,16.5,0,100,8216,100.24,16.5
6/13/2019 7:00,36,0.000,0,0,68,5.23,9.99,16.3,1.41,100.20,-0.8,2.4,0.0,16.4,0,100,8216,100.24,16.6
6/13/2019 7:15,28,0.000,0,0,74,4.68,8.96,16.3,1.40,100.25,-0.3,2.9,0.0,16.4,0,100,8217,100.29,16.6
6/13/2019 7:30,42,0.000,0,0,61,4.32,8.44,16.2,1.41,100.22,0.8,2.3,0.0,16.3,0,100,8216,100.25,16.3
6/13/2019 7:45,38,0.000,0,0,56,5.26,8.39,16.1,1.42,100.21,0.3,3.1,0.0,16.0,0,100,8213,100.23,15.9
6/13/2019 8:00,42,0.000,0,0,45,6.32,9.93,16.0,1.43,100.19,-1.9,3.6,0.0,16.1,0,100,8214,100.21,15.9
6/13/2019 8:15,35,0.000,0,0,42,6.16,9.12,15.9,1.44,100.18,-0.8,2.2,0.0,16.0,0,100,8211,100.20,15.8
6/13/2019 8:30,41,0.443,0,0,40,4.54,8.35,15.4,1.45,100.26,-0.7,2.9,6.1,15.8,0,100,8211,100.28,15.7
6/13/2019 8:45,47,0.306,0,0,332,3.23,6.64,14.5,1.49,100.32,0.0,3.0,3.1,15.3,0,100,8210,100.33,15.3
6/13/2019 9:00,29,0.562,0,0,31,4.13,7.01,14.1,1.49,100.29,0.1,2.7,4.1,14.8,0,100,8209,100.30,15.0
6/13/2019 9:15,46,0.238,0,0,50,5.31,7.42,14.0,1.47,100.24,-0.3,3.0,3.1,14.3,0,100,8204,100.26,14.6
6/13/2019 9:30,33,0.272,0,0,20,4.40,9.00,13.8,1.42,100.25,0.6,3.3,2.0,13.8,0,100,8203,100.27,14.1
6/13/2019 9:45,36,0.647,0,0,29,3.81,6.85,12.7,1.40,100.22,-0.7,2.4,8.2,13.4,0,100,8203,100.24,13.7
6/13/2019 10:00,41,0.119,0,0,45,5.71,9.75,12.5,1.41,100.24,-0.2,2.3,2.0,13.2,0,100,8204,100.25,13.6
6/13/2019 10:15,61,0.391,0,0,62,9.07,13.37,12.2,1.38,100.06,-0.2,4.1,7.1,12.9,0,100,8201,100.07,13.2
6/13/2019 10:30,132,0.579,0,0,55,5.91,10.82,12.3,1.37,99.97,-0.2,2.8,6.1,12.6,0,100,8203,99.99,13.0
6/13/2019 10:45,155,0.102,0,0,57,6.17,14.91,13.1,1.43,99.91,0.3,2.5,2.0,13.0,0,100,8206,99.93,13.2
6/13/2019 11:00,188,0.034,0,0,62,8.94,14.33,13.9,1.49,99.87,1.1,3.1,1.0,13.5,0,100,8209,99.89,13.6
6/13/2019 11:15,226,0.051,0,0,62,7.90,13.72,14.3,1.52,99.86,-0.1,3.4,2.0,14.0,0,100,8214,99.88,14.0
6/13/2019 11:30,380,0.017,0,0,64,6.97,12.59,13.7,1.53,99.82,1.9,1.5,1.0,14.3,0,100,8220,99.84,14.3
6/13/2019 11:45,392,0.017,0,0,59,8.06,12.82,13.6,1.54,99.78,0.1,1.9,1.0,14.5,0,100,8228,99.82,14.5
6/13/2019 12:00,359,0.017,0,0,54,7.22,12.65,13.6,1.53,99.81,0.4,2.4,1.0,14.4,0,100,8234,99.83,14.6
6/13/2019 12:15,605,0.000,0,0,57,7.64,13.74,13.7,1.55,99.77,2.0,3.0,0.0,14.6,0,100,8246,99.82,14.8
6/13/2019 12:30,435,0.000,0,0,54,7.02,12.29,13.9,1.56,99.77,1.5,3.3,0.0,14.8,0,100,8250,99.82,15.1
6/13/2019 12:45,537,0.000,0,0,53,7.92,14.05,13.7,1.55,99.73,0.1,3.7,0.0,14.8,0,100,8260,99.78,15.1
6/13/2019 13:00,674,0.017,0,0,56,6.67,11.47,13.7,1.56,99.71,-1.1,2.6,1.0,15.0,0,100,8269,99.75,15.5
6/13/2019 13:15,786,0.017,0,0,58,7.48,13.41,14.7,1.60,99.67,0.3,3.0,1.0,15.5,0,100,8293,99.71,16.0
6/13/2019 13:30,974,0.000,0,0,67,8.12,17.36,15.4,1.60,99.66,-1.5,0.9,0.0,16.2,0,100,8307,99.70,17.1
6/13/2019 13:45,1037,0.000,0,0,71,8.93,18.51,15.5,1.57,99.62,0.0,4.0,0.0,16.7,0,100,8323,99.65,18.1
6/13/2019 14:00,898,0.000,0,0,58,9.25,16.80,15.8,1.56,99.61,1.3,4.5,0.0,17.1,0,100,8336,99.63,18.8
6/13/2019 14:15,960,0.000,0,0,63,8.33,14.87,16.2,1.55,99.60,0.8,5.3,0.0,17.3,0,100,8346,99.63,19.3
6/13/2019 14:30,990,0.000,0,0,64,9.80,16.62,16.2,1.55,99.60,0.7,2.0,0.0,17.7,0,100,8355,99.63,19.8
6/13/2019 14:45,519,0.000,0,0,60,4.03,13.26,17.4,1.53,99.64,-48.0,21.5,0.0,18.1,0,100,8341,99.62,20.6
6/13/2019 15:00,348,0.000,0,0,129,1.05,3.54,19.1,1.52,99.64,-90.0,90.0,0.0,20.4,1,100,8335,99.60,21.5
6/13/2019 15:15,512,0.000,0,0,357,3.60,10.35,17.8,1.47,99.62,-46.4,38.4,0.0,21.7,1,100,8336,99.61,21.8
6/13/2019 15:30,503,0.000,0,0,77,7.08,13.20,15.9,1.37,99.61,-0.5,2.9,0.0,19.5,0,100,8336,99.62,20.8
6/13/2019 15:45,480,0.000,0,0,80,7.01,10.83,15.8,1.35,99.63,1.4,2.5,0.0,18.1,0,100,8336,99.64,20.6
6/13/2019 16:00,307,0.000,0,0,80,5.25,9.36,16.1,1.37,99.65,-1.4,2.3,0.0,17.7,0,100,8335,99.65,20.3
6/13/2019 16:15,285,0.000,0,0,77,5.47,7.88,15.9,1.38,99.64,-0.4,2.3,0.0,17.5,0,100,8332,99.64,19.7
6/13/2019 16:30,299,0.000,0,0,82,5.24,8.03,15.8,1.38,99.63,0.2,2.5,0.0,17.3,0,100,8336,99.64,19.5
6/13/2019 16:45,301,0.000,0,0,85,4.09,8.75,16.1,1.40,99.62,0.7,2.7,0.0,17.4,0,100,8333,99.63,19.5
6/13/2019 17:00,313,0.000,0,0,94,2.99,6.94,16.4,1.42,99.61,0.4,2.3,0.0,17.7,0,100,8336,99.64,19.7
6/13/2019 17:15,293,0.000,0,0,84,2.78,5.42,16.4,1.43,99.63,0.4,2.5,0.0,18.0,0,100,8334,99.64,20.0
6/13/2019 17:30,244,0.000,0,0,102,3.52,5.95,16.4,1.44,99.64,0.6,2.5,0.0,18.1,0,100,8333,99.65,20.1
6/13/2019 17:45,214,0.000,0,0,106,3.79,6.01,16.3,1.43,99.64,0.4,2.5,0.0,17.8,0,100,8333,99.66,19.7
6/13/2019 18:00,200,0.000,0,0,100,3.48,5.36,16.3,1.43,99.66,-0.4,2.4,0.0,17.5,0,100,8329,99.66,19.4
6/13/2019 18:15,143,0.000,0,0,101,2.85,5.09,16.5,1.43,99.68,0.0,2.5,0.0,17.5,0,100,8325,99.68,19.4
6/13/2019 18:30,194,0.000,0,0,95,3.41,5.67,16.6,1.44,99.66,-0.3,2.6,0.0,17.6,0,100,8324,99.67,19.2
6/13/2019 18:45,264,0.000,0,0,98,3.04,5.00,16.9,1.46,99.65,-0.2,2.4,0.0,18.0,0,100,8324,99.66,19.3
6/13/2019 19:00,113,0.000,0,0,97,2.85,5.17,17.0,1.46,99.65,0.2,2.4,0.0,18.1,0,100,8323,99.66,19.6
6/13/2019 19:15,41,0.000,0,0,95,2.60,4.47,17.1,1.44,99.67,-0.3,2.5,0.0,17.8,1,100,8320,99.67,19.2
6/13/2019 19:30,23,0.000,0,0,100,2.29,4.55,17.2,1.44,99.68,0.0,2.5,0.0,17.5,1,100,8316,99.67,18.7
6/13/2019 19:45,22,0.000,0,0,109,2.45,4.55,17.2,1.45,99.69,0.2,2.5,0.0,17.4,1,100,8312,99.69,18.4
6/13/2019 20:00,27,0.000,0,0,98,4.34,6.58,16.9,1.44,99.69,0.2,2.5,0.0,17.3,0,100,8311,99.69,18.1
6/13/2019 20:15,4,0.000,0,0,100,3.70,4.92,16.8,1.45,99.71,-0.4,2.5,0.0,17.1,0,100,8311,99.71,17.7
6/13/2019 20:30,1,0.000,0,0,94,2.98,5.32,16.8,1.45,99.71,-0.2,2.4,0.0,16.9,0,100,8307,99.71,17.5
6/13/2019 20:45,0,0.000,0,0,90,2.63,4.36,16.8,1.44,99.73,0.5,2.5,0.0,16.9,0,100,8303,99.73,17.3
6/13/2019 21:00,0,0.000,0,0,92,3.04,5.24,16.9,1.45,99.75,0.0,2.3,0.0,16.9,0,100,8304,99.75,17.2
6/13/2019 21:15,0,0.000,0,0,83,3.33,5.34,16.8,1.46,99.76,0.0,2.5,0.0,16.9,0,100,8301,99.76,17.1
6/13/2019 21:30,0,0.034,0,0,89,3.86,7.81,16.6,1.47,99.78,-0.3,2.6,2.0,16.8,0,100,8303,99.78,16.9
6/13/2019 21:45,0,0.187,0,0,95,4.96,7.51,16.1,1.49,99.80,0.3,2.6,2.0,16.2,0,100,8298,99.80,16.3
6/13/2019 22:00,0,0.051,0,0,95,3.39,6.48,15.6,1.53,99.79,0.1,2.4,1.0,15.5,0,100,8296,99.79,15.8
6/13/2019 22:15,0,0.204,0,0,113,3.86,6.50,15.8,1.59,99.82,0.1,2.5,4.1,15.4,0,100,8296,99.83,15.6
6/13/2019 22:30,0,0.221,0,0,135,3.33,5.89,15.6,1.64,99.83,0.2,2.6,4.1,15.4,0,100,8290,99.83,15.6
6/13/2019 22:45,0,0.068,0,0,116,3.60,8.12,15.6,1.66,99.82,0.1,2.3,2.0,15.3,0,100,8293,99.82,15.5
6/13/2019 23:00,0,0.000,0,0,103,3.49,6.53,15.4,1.67,99.83,0.6,2.7,0.0,15.2,0,100,8289,99.83,15.4
6/13/2019 23:15,0,0.000,0,0,113,4.14,7.27,15.4,1.67,99.82,0.6,2.9,0.0,15.2,0,100,8289,99.82,15.3
6/13/2019 23:30,0,0.017,0,0,139,2.96,4.77,15.5,1.68,99.84,0.2,2.6,1.0,15.2,0,100,8287,99.85,15.4
6/13/2019 23:45,0,0.000,0,0,122,2.75,5.11,15.6,1.70,99.84,0.1,2.4,0.0,15.3,0,100,8286,99.83,15.4
6/14/2019 0:00,0,0.000,0,0,161,2.78,5.03,15.7,1.71,99.84,-0.1,2.6,0.0,15.4,0,100,8283,99.83,15.4
6/14/2019 0:15,0,0.000,0,0,105,2.76,5.38,15.6,1.70,99.83,-0.4,2.6,0.0,15.4,0,100,8276,99.83,15.5
6/14/2019 0:30,0,0.000,0,0,108,3.05,5.77,15.6,1.66,99.81,0.0,2.3,0.0,15.4,0,100,8276,99.80,15.4
6/14/2019 0:45,0,0.000,0,0,168,2.82,4.98,15.7,1.69,99.82,0.0,2.5,0.0,15.3,0,100,8273,99.81,15.3
6/14/2019 1:00,0,0.000,0,0,175,3.33,5.52,15.8,1.70,99.82,0.2,2.6,0.0,15.4,0,100,8271,99.81,15.3
6/14/2019 1:15,0,0.000,0,0,169,2.70,4.99,15.9,1.71,99.81,0.1,2.5,0.0,15.5,0,100,8271,99.80,15.3
6/14/2019 1:30,0,0.000,0,0,188,2.94,4.05,16.1,1.72,99.82,0.0,2.5,0.0,15.6,0,100,8273,99.81,15.4
6/14/2019 1:45,0,0.000,0,0,211,2.49,3.66,16.4,1.74,99.85,0.1,2.4,0.0,15.8,0,100,8273,99.83,15.5
6/14/2019 2:00,0,0.000,0,0,219,3.42,6.96,16.7,1.77,99.85,0.2,2.6,0.0,16.1,0,100,8272,99.83,15.7
6/14/2019 2:15,0,0.000,0,0,219,4.06,6.56,16.7,1.77,99.85,0.3,2.5,0.0,16.3,0,100,8272,99.83,15.8
6/14/2019 2:30,0,0.000,0,0,225,3.90,6.12,16.5,1.76,99.83,-0.2,2.4,0.0,16.3,0,100,8270,99.81,15.7
6/14/2019 2:45,0,0.000,0,0,231,3.46,6.08,16.5,1.76,99.82,0.0,2.4,0.0,16.3,0,100,8267,99.80,15.7
6/14/2019 3:00,0,0.000,0,0,234,3.79,6.85,16.4,1.74,99.81,-0.2,2.4,0.0,16.1,0,100,8268,99.79,15.5
6/14/2019 3:15,0,0.000,0,0,221,4.20,6.80,16.4,1.75,99.82,-0.2,2.5,0.0,16.1,0,100,8267,99.80,15.6
6/14/2019 3:30,0,0.000,0,0,220,4.49,7.41,16.4,1.75,99.83,-0.3,2.3,0.0,16.1,0,100,8264,99.81,15.5
6/14/2019 3:45,0,0.000,0,0,227,4.43,7.60,16.4,1.73,99.83,0.2,2.3,0.0,16.1,0,100,8264,99.81,15.4
6/14/2019 4:00,0,0.017,0,0,219,4.39,7.26,16.3,1.73,99.83,0.0,2.2,1.0,16.0,0,100,8266,99.82,15.2
6/14/2019 4:15,0,0.000,0,0,226,5.09,8.88,16.3,1.74,99.84,0.6,2.2,0.0,16.0,0,100,8265,99.83,15.2
6/14/2019 4:30,0,0.000,0,0,224,6.20,9.64,16.2,1.75,99.84,0.8,2.8,0.0,16.0,0,100,8262,99.83,15.4
6/14/2019 4:45,0,0.000,0,0,227,5.07,9.23,16.2,1.75,99.86,0.0,2.8,0.0,16.0,0,100,8261,99.84,15.3
6/14/2019 5:00,0,0.000,0,0,231,4.24,7.70,16.2,1.74,99.88,0.2,2.5,0.0,15.9,0,100,8260,99.86,15.2
6/14/2019 5:15,0,0.000,0,0,231,5.49,9.28,16.2,1.72,99.88,-0.3,2.9,0.0,15.9,0,100,8261,99.86,15.1
6/14/2019 5:30,3,0.000,0,0,233,6.41,10.75,16.1,1.68,99.89,0.4,2.5,0.0,15.8,0,100,8259,99.88,15.0
6/14/2019 5:45,21,0.017,0,0,230,7.58,12.65,16.0,1.59,99.90,0.6,2.1,1.0,15.8,0,100,8259,99.89,15.0
6/14/2019 6:00,46,0.000,0,0,232,7.13,11.26,15.8,1.52,99.91,0.0,2.6,0.0,15.9,0,100,8256,99.91,15.4
6/14/2019 6:15,74,0.000,0,0,234,7.04,11.79,15.5,1.50,99.91,-0.8,3.1,0.0,16.0,0,100,8257,99.91,15.8
6/14/2019 6:30,108,0.000,0,0,233,6.95,11.95,15.3,1.48,99.92,0.5,3.4,0.0,16.0,0,100,8258,99.92,16.2
6/14/2019 6:45,144,0.000,0,0,236,6.41,12.14,15.1,1.47,99.94,0.2,2.8,0.0,16.1,0,100,8255,99.94,16.6
6/14/2019 7:00,186,0.000,0,0,243,5.96,9.87,15.1,1.45,99.94,-0.4,2.6,0.0,16.4,0,100,8256,99.94,17.1
6/14/2019 7:15,229,0.000,0,0,241,6.25,12.63,15.0,1.43,99.94,-0.2,2.6,0.0,16.7,0,100,8256,99.95,17.5
6/14/2019 7:30,275,0.000,0,0,242,6.12,9.93,15.1,1.41,99.93,0.7,2.3,0.0,16.9,0,100,8257,99.95,17.8
6/14/2019 7:45,323,0.000,0,0,239,7.12,10.78,15.1,1.37,99.94,-0.9,2.0,0.0,17.2,0,100,8254,99.96,18.0
6/14/2019 8:00,370,0.000,0,0,245,6.73,10.78,15.2,1.35,99.96,0.2,2.3,0.0,17.4,0,100,8252,99.97,18.3
6/14/2019 8:15,418,0.000,0,0,250,5.99,10.86,15.4,1.33,99.97,-0.3,3.3,0.0,17.7,0,100,8255,99.99,18.5
6/14/2019 8:30,467,0.000,0,0,255,7.93,13.80,15.6,1.31,99.97,0.6,2.8,0.0,18.0,0,100,8257,100.00,18.7
6/14/2019 8:45,515,0.000,0,0,253,6.75,12.99,15.9,1.29,99.99,-0.5,2.1,0.0,18.3,1,100,8259,100.01,19.1
6/14/2019 9:00,556,0.000,0,0,259,8.64,14.27,16.0,1.27,99.98,0.2,2.0,0.0,18.4,1,100,8260,100.00,19.0
6/14/2019 9:15,606,0.000,0,0,258,9.41,14.09,16.0,1.26,99.99,-0.9,3.2,0.0,18.5,1,100,8263,100.01,19.1
